chr,block,sample,startpos,endpos,hapgroup,Hex_Code
2,45,LH93,15882924,16411107,282set_Wf9,#630039
2,45,PHG35,15882924,16411107,282set_Wf9,#630039
2,45,PHG84,15882924,16411107,282set_Wf9,#630039
2,45,PHN73,15882924,16411107,282set_Wf9,#630039
2,45,PHR32,15882924,16411107,282set_Wf9,#630039
2,45,PHR58,15882924,16411107,282set_Wf9,#630039
2,45,PHT22,15882924,16411107,282set_Wf9,#630039
2,45,PHW17,15882924,16411107,282set_Wf9,#630039
2,45,PHW43,15882924,16411107,282set_Wf9,#630039
2,45,PHWG5,15882924,16411107,282set_Wf9,#630039
2,45,PHZ51,15882924,16411107,282set_Wf9,#630039
2,45,RS710,15882924,16411107,282set_Wf9,#630039
2,45,SX-6-7,15882924,16411107,282set_Wf9,#630039
2,45,282set_A654,15882924,16411107,282set_Wf9,#630039
2,45,282set_H49,15882924,16411107,282set_Wf9,#630039
2,45,282set_MO1W,15882924,16411107,282set_Wf9,#630039
2,45,282set_Wf9,15882924,16411107,282set_Wf9,#630039
2,45,A554,15882924,16411107,282set_Wf9,#630039
2,45,282set_CI187-2,15882924,16411107,282set_CI187-2,#d6a32c
2,45,B97,15882924,16411107,B97,#01a761
2,45,282set_B57,15882924,16411107,282set_B57,#01609b
2,45,282set_A239,15882924,16411107,282set_A239,#f382e6
2,45,PHW79,15882924,16411107,PHW79,#f00027
2,45,Mo17,15882924,16411107,Mo17,#00c628
2,45,5707,15882924,16411107,Mo17,#00c628
2,45,J8606,15882924,16411107,Mo17,#00c628
2,45,LH128,15882924,16411107,Mo17,#00c628
2,45,LH162,15882924,16411107,Mo17,#00c628
2,45,LH51,15882924,16411107,Mo17,#00c628
2,45,LH52,15882924,16411107,Mo17,#00c628
2,45,LH54,15882924,16411107,Mo17,#00c628
2,45,LH57,15882924,16411107,Mo17,#00c628
2,45,LH59,15882924,16411107,Mo17,#00c628
2,45,LH61,15882924,16411107,Mo17,#00c628
2,45,LH65,15882924,16411107,Mo17,#00c628
2,45,S8326,15882924,16411107,Mo17,#00c628
2,45,Seagu1117,15882924,16411107,Mo17,#00c628
2,45,WIL900,15882924,16411107,Mo17,#00c628
2,45,282set_C103,15882924,16411107,Mo17,#00c628
2,45,282set_C123,15882924,16411107,Mo17,#00c628
2,45,282set_Va59,15882924,16411107,Mo17,#00c628
2,45,W22,15882924,16411107,Oh43,#f20006
2,45,78551S,15882924,16411107,Oh43,#f20006
2,45,LH215,15882924,16411107,Oh43,#f20006
2,45,LH38,15882924,16411107,Oh43,#f20006
2,45,LH39,15882924,16411107,Oh43,#f20006
2,45,Lp215D,15882924,16411107,Oh43,#f20006
2,45,MBSJ,15882924,16411107,Oh43,#f20006
2,45,MM402A,15882924,16411107,Oh43,#f20006
2,45,Oh43,15882924,16411107,Oh43,#f20006
2,45,282set_A556,15882924,16411107,Oh43,#f20006
2,45,282set_A619,15882924,16411107,Oh43,#f20006
2,45,282set_R177,15882924,16411107,Oh43,#f20006
2,45,Va26,15882924,16411107,Oh43,#f20006
2,45,282set_38-11Goodman-Buckler,15882924,16411107,282set_N28Ht,#7163ff
2,45,LH156,15882924,16411107,282set_N28Ht,#7163ff
2,45,MBPM,15882924,16411107,282set_N28Ht,#7163ff
2,45,282set_N28Ht,15882924,16411107,282set_N28Ht,#7163ff
2,45,282set_Va85,15882924,16411107,282set_N28Ht,#7163ff
2,45,Pa91,15882924,16411107,282set_N28Ht,#7163ff
2,45,B37,15882924,16411107,B37,#a499ff
2,45,PHK35,15882924,16411107,B37,#a499ff
2,45,PHPR5,15882924,16411107,B37,#a499ff
2,45,PHT55,15882924,16411107,B37,#a499ff
2,45,PHW52,15882924,16411107,B37,#a499ff
2,45,PHP85,15882924,16411107,B47,#3d3e06
2,45,B47,15882924,16411107,B47,#3d3e06
2,45,PHBA6,15882924,16411107,B47,#3d3e06
2,45,PHG47,15882924,16411107,B47,#3d3e06
2,45,PHR30,15882924,16411107,B47,#3d3e06
2,45,78371A,15882924,16411107,282set_B164,#a10025
2,45,MBST,15882924,16411107,282set_B164,#a10025
2,45,MDF-13D,15882924,16411107,282set_B164,#a10025
2,45,282set_B164,15882924,16411107,282set_B164,#a10025
2,45,Oh7B,15882924,16411107,Oh7B,#543a67
2,45,2FACC,15882924,16411107,Oh7B,#543a67
2,45,4676A,15882924,16411107,Oh7B,#543a67
2,46,Mo17,16411128,16768340,Mo17,#00c628
2,46,5707,16411128,16768340,Mo17,#00c628
2,46,6103,16411128,16768340,Mo17,#00c628
2,46,BCC03,16411128,16768340,Mo17,#00c628
2,46,E8501,16411128,16768340,Mo17,#00c628
2,46,J8606,16411128,16768340,Mo17,#00c628
2,46,LH128,16411128,16768340,Mo17,#00c628
2,46,LH162,16411128,16768340,Mo17,#00c628
2,46,LH191,16411128,16768340,Mo17,#00c628
2,46,LH51,16411128,16768340,Mo17,#00c628
2,46,LH52,16411128,16768340,Mo17,#00c628
2,46,LH54,16411128,16768340,Mo17,#00c628
2,46,LH57,16411128,16768340,Mo17,#00c628
2,46,LH59,16411128,16768340,Mo17,#00c628
2,46,LH65,16411128,16768340,Mo17,#00c628
2,46,LH85,16411128,16768340,Mo17,#00c628
2,46,LH93,16411128,16768340,Mo17,#00c628
2,46,MBNA,16411128,16768340,Mo17,#00c628
2,46,PHG35,16411128,16768340,Mo17,#00c628
2,46,PHG84,16411128,16768340,Mo17,#00c628
2,46,PHN73,16411128,16768340,Mo17,#00c628
2,46,PHR32,16411128,16768340,Mo17,#00c628
2,46,PHT22,16411128,16768340,Mo17,#00c628
2,46,PHW17,16411128,16768340,Mo17,#00c628
2,46,PHW43,16411128,16768340,Mo17,#00c628
2,46,PHWG5,16411128,16768340,Mo17,#00c628
2,46,PHZ51,16411128,16768340,Mo17,#00c628
2,46,RS710,16411128,16768340,Mo17,#00c628
2,46,S8326,16411128,16768340,Mo17,#00c628
2,46,Seagu1117,16411128,16768340,Mo17,#00c628
2,46,SX-6-7,16411128,16768340,Mo17,#00c628
2,46,WIL900,16411128,16768340,Mo17,#00c628
2,46,282set_A654,16411128,16768340,Mo17,#00c628
2,46,282set_C103,16411128,16768340,Mo17,#00c628
2,46,282set_C123,16411128,16768340,Mo17,#00c628
2,46,282set_CM7,16411128,16768340,Mo17,#00c628
2,46,282set_H49,16411128,16768340,Mo17,#00c628
2,46,282set_MO1W,16411128,16768340,Mo17,#00c628
2,46,282set_Va17,16411128,16768340,Mo17,#00c628
2,46,282set_Va59,16411128,16768340,Mo17,#00c628
2,46,W64A,16411128,16768340,Mo17,#00c628
2,46,282set_Wf9,16411128,16768340,Mo17,#00c628
2,46,A554,16411128,16768340,Mo17,#00c628
2,46,H84,16411128,16768340,Mo17,#00c628
2,46,B76,16411128,16768340,B37,#a499ff
2,46,LH1,16411128,16768340,B37,#a499ff
2,46,B37,16411128,16768340,B37,#a499ff
2,46,W22,16411128,16768340,282set_R177,#cd9900
2,46,LH215,16411128,16768340,282set_R177,#cd9900
2,46,282set_R177,16411128,16768340,282set_R177,#cd9900
2,46,PHW20,16411128,16768340,PHN66,#FFFF00
2,46,PHN66,16411128,16768340,PHN66,#FFFF00
2,46,PHV37,16411128,16768340,PHN66,#FFFF00
2,46,PHP76,16411128,16768340,PHG50,#c3aa73
2,46,PHG50,16411128,16768340,PHG50,#c3aa73
2,46,PHR36,16411128,16768340,PHG50,#c3aa73
2,46,PHN37,16411128,16768340,PHJ40,#df0053
2,46,PHJ40,16411128,16768340,PHJ40,#df0053
2,46,PHT69,16411128,16768340,PHJ40,#df0053
2,46,LH156,16411128,16768340,282set_Va85,#a766ff
2,46,MBPM,16411128,16768340,282set_Va85,#a766ff
2,46,282set_Va85,16411128,16768340,282set_Va85,#a766ff
2,46,282set_Os420,16411128,16768340,282set_R4,#000688
2,46,282set_R4,16411128,16768340,282set_R4,#000688
2,46,282set_MS1334,16411128,16768340,282set_MS1334,#012ab8
2,46,LH149,16411128,16768340,282set_MS1334,#012ab8
2,46,282set_38-11Goodman-Buckler,16411128,16768340,Pa91,#6b2412
2,46,Pa91,16411128,16768340,Pa91,#6b2412
2,46,PHV53,16411128,16768340,PHK05,#970097
2,46,PHK05,16411128,16768340,PHK05,#970097
2,46,B73,16411128,16768340,B73,#520dc0
2,46,764,16411128,16768340,B73,#520dc0
2,46,78004,16411128,16768340,B73,#520dc0
2,46,78010,16411128,16768340,B73,#520dc0
2,46,4N506,16411128,16768340,B73,#520dc0
2,46,78002A,16411128,16768340,B73,#520dc0
2,46,87916W,16411128,16768340,B73,#520dc0
2,46,B09,16411128,16768340,B73,#520dc0
2,46,B14,16411128,16768340,B73,#520dc0
2,46,DJ7,16411128,16768340,B73,#520dc0
2,46,F42,16411128,16768340,B73,#520dc0
2,46,FAPW,16411128,16768340,B73,#520dc0
2,46,FBHJ,16411128,16768340,B73,#520dc0
2,46,IBB14,16411128,16768340,B73,#520dc0
2,46,LH119,16411128,16768340,B73,#520dc0
2,46,LH132,16411128,16768340,B73,#520dc0
2,46,LH143,16411128,16768340,B73,#520dc0
2,46,LH145,16411128,16768340,B73,#520dc0
2,46,LH190,16411128,16768340,B73,#520dc0
2,46,LH192,16411128,16768340,B73,#520dc0
2,46,LH193,16411128,16768340,B73,#520dc0
2,46,LH194,16411128,16768340,B73,#520dc0
2,46,LH196,16411128,16768340,B73,#520dc0
2,46,LH202,16411128,16768340,B73,#520dc0
2,46,LH205,16411128,16768340,B73,#520dc0
2,46,LH208,16411128,16768340,B73,#520dc0
2,46,LH220Ht,16411128,16768340,B73,#520dc0
2,46,LH74,16411128,16768340,B73,#520dc0
2,46,LP5,16411128,16768340,B73,#520dc0
2,46,NS701,16411128,16768340,B73,#520dc0
2,46,PB80,16411128,16768340,B73,#520dc0
2,46,PHG71,16411128,16768340,B73,#520dc0
2,46,PHW51,16411128,16768340,B73,#520dc0
2,46,S8324,16411128,16768340,B73,#520dc0
2,46,W8555,16411128,16768340,B73,#520dc0
2,46,282set_A634,16411128,16768340,B73,#520dc0
2,46,282set_A635,16411128,16768340,B73,#520dc0
2,46,282set_A641,16411128,16768340,B73,#520dc0
2,46,282set_B14A,16411128,16768340,B73,#520dc0
2,46,282set_B84,16411128,16768340,B73,#520dc0
2,46,A632,16411128,16768340,B73,#520dc0
2,46,CM105,16411128,16768340,B73,#520dc0
2,46,LH82,16411128,16768340,LH82,#3567ff
2,46,PHJ70,16411128,16768340,LH82,#3567ff
2,46,LH127,16411128,16768340,LH127,#7a7f00
2,46,PHK76,16411128,16768340,LH127,#7a7f00
2,46,207,16411128,16768340,207,#01aeef
2,46,1538,16411128,16768340,207,#01aeef
2,46,29MIBZ2,16411128,16768340,207,#01aeef
2,46,3IBZ2,16411128,16768340,207,#01aeef
2,46,83IBI3,16411128,16768340,207,#01aeef
2,46,IBB15,16411128,16768340,207,#01aeef
2,46,IBC2,16411128,16768340,207,#01aeef
2,46,L127,16411128,16768340,207,#01aeef
2,46,L135,16411128,16768340,207,#01aeef
2,46,L139,16411128,16768340,207,#01aeef
2,46,LIBC4,16411128,16768340,207,#01aeef
2,46,OQ603,16411128,16768340,207,#01aeef
2,46,PHG72,16411128,16768340,207,#01aeef
2,46,PHG83,16411128,16768340,207,#01aeef
2,46,PHM10,16411128,16768340,207,#01aeef
2,46,PHM81,16411128,16768340,207,#01aeef
2,46,PHN11,16411128,16768340,207,#01aeef
2,46,PHN29,16411128,16768340,207,#01aeef
2,46,PHN82,16411128,16768340,207,#01aeef
2,46,PHP55,16411128,16768340,207,#01aeef
2,46,PHR25,16411128,16768340,207,#01aeef
2,46,PHR63,16411128,16768340,207,#01aeef
2,46,PHV78,16411128,16768340,207,#01aeef
2,46,PHW30,16411128,16768340,207,#01aeef
2,46,Q381,16411128,16768340,207,#01aeef
2,46,282set_I205,16411128,16768340,207,#01aeef
2,46,807,16411128,16768340,282set_W117Ht,#5b8400
2,46,282set_W117Ht,16411128,16768340,282set_W117Ht,#5b8400
2,46,794,16411128,16768340,790,#a70085
2,46,790,16411128,16768340,790,#a70085
2,46,282set_W182B,16411128,16768340,282set_W182B,#bb6aff
2,46,282set_T8,16411128,16768340,282set_T8,#4f3c4e
2,46,282set_Mt42,16411128,16768340,282set_Mt42,#660005
2,46,282set_CMV3,16411128,16768340,282set_CMV3,#dc90e3
2,46,282set_CI187-2,16411128,16768340,282set_CI187-2,#d6a32c
2,46,B97,16411128,16768340,B97,#01a761
2,46,282set_B57,16411128,16768340,282set_B57,#01609b
2,46,282set_A239,16411128,16768340,282set_A239,#f382e6
2,46,PHW79,16411128,16768340,PHW79,#f00027
2,46,PHR58,16411128,16768340,PHR58,#245000
2,46,LH61,16411128,16768340,LH61,#006744
2,46,LH39,16411128,16768340,LH39,#376f00
2,46,6M502,16411128,16768340,6M502,#a5b256
2,46,Oh43,16411128,16768340,Oh43,#f20006
2,46,78551S,16411128,16768340,Oh43,#f20006
2,46,LH38,16411128,16768340,Oh43,#f20006
2,46,Lp215D,16411128,16768340,Oh43,#f20006
2,46,MBSJ,16411128,16768340,Oh43,#f20006
2,46,MM402A,16411128,16768340,Oh43,#f20006
2,46,282set_A556,16411128,16768340,Oh43,#f20006
2,46,282set_A619,16411128,16768340,Oh43,#f20006
2,46,Va26,16411128,16768340,Oh43,#f20006
2,46,B68,16411128,16768340,B68,#2d5987
2,46,PHK35,16411128,16768340,B68,#2d5987
2,46,PHT55,16411128,16768340,B68,#2d5987
2,46,PHW52,16411128,16768340,B68,#2d5987
2,46,282set_B64,16411128,16768340,B68,#2d5987
2,46,282set_B164,16411128,16768340,282set_N28Ht,#7163ff
2,46,78371A,16411128,16768340,282set_N28Ht,#7163ff
2,46,MBST,16411128,16768340,282set_N28Ht,#7163ff
2,46,MDF-13D,16411128,16768340,282set_N28Ht,#7163ff
2,46,282set_N28Ht,16411128,16768340,282set_N28Ht,#7163ff
2,46,Oh7B,16411128,16768340,OH7,#ff6c20
2,46,2FACC,16411128,16768340,OH7,#ff6c20
2,46,4676A,16411128,16768340,OH7,#ff6c20
2,46,OH7,16411128,16768340,OH7,#ff6c20
2,46,Oh40B,16411128,16768340,Oh40B,#4a81ff
2,46,PHJ31,16411128,16768340,Oh40B,#4a81ff
2,46,PHM57,16411128,16768340,Oh40B,#4a81ff
2,46,PHP60,16411128,16768340,Oh40B,#4a81ff
2,46,PHP85,16411128,16768340,B47,#3d3e06
2,46,B47,16411128,16768340,B47,#3d3e06
2,46,PHBA6,16411128,16768340,B47,#3d3e06
2,46,PHG47,16411128,16768340,B47,#3d3e06
2,46,LH60,16411128,16768340,LH60,#007034
2,46,PHJ33,16411128,16768340,LH60,#007034
2,46,PHT60,16411128,16768340,LH60,#007034
2,46,PHW03,16411128,16768340,LH60,#007034
2,47,B73,16768341,17078216,B73,#520dc0
2,47,764,16768341,17078216,B73,#520dc0
2,47,78004,16768341,17078216,B73,#520dc0
2,47,78010,16768341,17078216,B73,#520dc0
2,47,4N506,16768341,17078216,B73,#520dc0
2,47,78002A,16768341,17078216,B73,#520dc0
2,47,87916W,16768341,17078216,B73,#520dc0
2,47,B09,16768341,17078216,B73,#520dc0
2,47,B14,16768341,17078216,B73,#520dc0
2,47,DJ7,16768341,17078216,B73,#520dc0
2,47,F42,16768341,17078216,B73,#520dc0
2,47,FAPW,16768341,17078216,B73,#520dc0
2,47,FBHJ,16768341,17078216,B73,#520dc0
2,47,IBB14,16768341,17078216,B73,#520dc0
2,47,LH119,16768341,17078216,B73,#520dc0
2,47,LH132,16768341,17078216,B73,#520dc0
2,47,LH143,16768341,17078216,B73,#520dc0
2,47,LH145,16768341,17078216,B73,#520dc0
2,47,LH190,16768341,17078216,B73,#520dc0
2,47,LH192,16768341,17078216,B73,#520dc0
2,47,LH193,16768341,17078216,B73,#520dc0
2,47,LH194,16768341,17078216,B73,#520dc0
2,47,LH196,16768341,17078216,B73,#520dc0
2,47,LH202,16768341,17078216,B73,#520dc0
2,47,LH205,16768341,17078216,B73,#520dc0
2,47,LH208,16768341,17078216,B73,#520dc0
2,47,LH220Ht,16768341,17078216,B73,#520dc0
2,47,LH74,16768341,17078216,B73,#520dc0
2,47,LP5,16768341,17078216,B73,#520dc0
2,47,NS701,16768341,17078216,B73,#520dc0
2,47,PB80,16768341,17078216,B73,#520dc0
2,47,PHG71,16768341,17078216,B73,#520dc0
2,47,PHW51,16768341,17078216,B73,#520dc0
2,47,S8324,16768341,17078216,B73,#520dc0
2,47,W8555,16768341,17078216,B73,#520dc0
2,47,282set_A634,16768341,17078216,B73,#520dc0
2,47,282set_A635,16768341,17078216,B73,#520dc0
2,47,282set_A641,16768341,17078216,B73,#520dc0
2,47,282set_B14A,16768341,17078216,B73,#520dc0
2,47,282set_B84,16768341,17078216,B73,#520dc0
2,47,A632,16768341,17078216,B73,#520dc0
2,47,CM105,16768341,17078216,B73,#520dc0
2,47,B76,16768341,17078216,B37,#a499ff
2,47,LH1,16768341,17078216,B37,#a499ff
2,47,B37,16768341,17078216,B37,#a499ff
2,47,W22,16768341,17078216,282set_R177,#cd9900
2,47,LH215,16768341,17078216,282set_R177,#cd9900
2,47,282set_R177,16768341,17078216,282set_R177,#cd9900
2,47,PHN66,16768341,17078216,PHN66,#FFFF00
2,47,PHV37,16768341,17078216,PHN66,#FFFF00
2,47,PHW20,16768341,17078216,PHN66,#FFFF00
2,47,PHN37,16768341,17078216,PHJ40,#df0053
2,47,PHJ40,16768341,17078216,PHJ40,#df0053
2,47,PHT69,16768341,17078216,PHJ40,#df0053
2,47,PHJ31,16768341,17078216,PHJ31,#ad8a88
2,47,PHM57,16768341,17078216,PHJ31,#ad8a88
2,47,PHP60,16768341,17078216,PHJ31,#ad8a88
2,47,LH60,16768341,17078216,LH60,#007034
2,47,PHJ33,16768341,17078216,LH60,#007034
2,47,PHW03,16768341,17078216,LH60,#007034
2,47,LH156,16768341,17078216,282set_Va85,#a766ff
2,47,MBPM,16768341,17078216,282set_Va85,#a766ff
2,47,282set_Va85,16768341,17078216,282set_Va85,#a766ff
2,47,807,16768341,17078216,282set_W117Ht,#5b8400
2,47,779,16768341,17078216,282set_W117Ht,#5b8400
2,47,282set_W117Ht,16768341,17078216,282set_W117Ht,#5b8400
2,47,282set_K55,16768341,17078216,282set_K55,#a89d00
2,47,PHT60,16768341,17078216,282set_K55,#a89d00
2,47,B97,16768341,17078216,B97,#01a761
2,47,SX-4-21,16768341,17078216,B97,#01a761
2,47,Mo17,16768341,17078216,207,#01aeef
2,47,1538,16768341,17078216,207,#01aeef
2,47,29MIBZ2,16768341,17078216,207,#01aeef
2,47,3IBZ2,16768341,17078216,207,#01aeef
2,47,83IBI3,16768341,17078216,207,#01aeef
2,47,IBB15,16768341,17078216,207,#01aeef
2,47,IBC2,16768341,17078216,207,#01aeef
2,47,L127,16768341,17078216,207,#01aeef
2,47,L135,16768341,17078216,207,#01aeef
2,47,L139,16768341,17078216,207,#01aeef
2,47,LH128,16768341,17078216,207,#01aeef
2,47,LH162,16768341,17078216,207,#01aeef
2,47,LH51,16768341,17078216,207,#01aeef
2,47,LH52,16768341,17078216,207,#01aeef
2,47,LH54,16768341,17078216,207,#01aeef
2,47,LH57,16768341,17078216,207,#01aeef
2,47,LH59,16768341,17078216,207,#01aeef
2,47,LH65,16768341,17078216,207,#01aeef
2,47,OQ603,16768341,17078216,207,#01aeef
2,47,PHG72,16768341,17078216,207,#01aeef
2,47,PHG83,16768341,17078216,207,#01aeef
2,47,PHM10,16768341,17078216,207,#01aeef
2,47,PHM81,16768341,17078216,207,#01aeef
2,47,PHN11,16768341,17078216,207,#01aeef
2,47,PHN29,16768341,17078216,207,#01aeef
2,47,PHN82,16768341,17078216,207,#01aeef
2,47,PHP55,16768341,17078216,207,#01aeef
2,47,PHR25,16768341,17078216,207,#01aeef
2,47,PHR63,16768341,17078216,207,#01aeef
2,47,PHV78,16768341,17078216,207,#01aeef
2,47,PHW30,16768341,17078216,207,#01aeef
2,47,Q381,16768341,17078216,207,#01aeef
2,47,S8326,16768341,17078216,207,#01aeef
2,47,Seagu1117,16768341,17078216,207,#01aeef
2,47,WIL900,16768341,17078216,207,#01aeef
2,47,282set_CI187-2,16768341,17078216,207,#01aeef
2,47,282set_I205,16768341,17078216,207,#01aeef
2,47,207,16768341,17078216,207,#01aeef
2,47,282set_A239,16768341,17078216,282set_A239,#f382e6
2,47,282set_T8,16768341,17078216,282set_A239,#f382e6
2,47,282set_38-11Goodman-Buckler,16768341,17078216,Pa91,#6b2412
2,47,Pa91,16768341,17078216,Pa91,#6b2412
2,47,PHP76,16768341,17078216,PHG50,#c3aa73
2,47,PHG50,16768341,17078216,PHG50,#c3aa73
2,47,PHH93,16768341,17078216,PHH93,#dd016b
2,47,PHK42,16768341,17078216,PHH93,#dd016b
2,47,LH82,16768341,17078216,LH82,#3567ff
2,47,PHJ70,16768341,17078216,LH82,#3567ff
2,47,LH149,16768341,17078216,LH149,#53a3ff
2,47,LH61,16768341,17078216,LH149,#53a3ff
2,47,LH127,16768341,17078216,LH127,#7a7f00
2,47,PHK76,16768341,17078216,LH127,#7a7f00
2,47,794,16768341,17078216,790,#a70085
2,47,790,16768341,17078216,790,#a70085
2,47,Oh40B,16768341,17078216,Oh40B,#4a81ff
2,47,282set_Os420,16768341,17078216,282set_Os420,#b19e00
2,47,Oh43,16768341,17078216,Oh43,#f20006
2,47,6103,16768341,17078216,Oh43,#f20006
2,47,78551S,16768341,17078216,Oh43,#f20006
2,47,E8501,16768341,17078216,Oh43,#f20006
2,47,LH191,16768341,17078216,Oh43,#f20006
2,47,LH38,16768341,17078216,Oh43,#f20006
2,47,LH85,16768341,17078216,Oh43,#f20006
2,47,LH93,16768341,17078216,Oh43,#f20006
2,47,Lp215D,16768341,17078216,Oh43,#f20006
2,47,MBSJ,16768341,17078216,Oh43,#f20006
2,47,MM402A,16768341,17078216,Oh43,#f20006
2,47,PHG35,16768341,17078216,Oh43,#f20006
2,47,PHG84,16768341,17078216,Oh43,#f20006
2,47,PHK05,16768341,17078216,Oh43,#f20006
2,47,PHR32,16768341,17078216,Oh43,#f20006
2,47,PHT22,16768341,17078216,Oh43,#f20006
2,47,PHV53,16768341,17078216,Oh43,#f20006
2,47,PHW17,16768341,17078216,Oh43,#f20006
2,47,PHZ51,16768341,17078216,Oh43,#f20006
2,47,282set_A556,16768341,17078216,Oh43,#f20006
2,47,282set_A619,16768341,17078216,Oh43,#f20006
2,47,282set_A654,16768341,17078216,Oh43,#f20006
2,47,282set_MO1W,16768341,17078216,Oh43,#f20006
2,47,W64A,16768341,17078216,Oh43,#f20006
2,47,Va26,16768341,17078216,Oh43,#f20006
2,47,282set_Mt42,16768341,17078216,282set_Mt42,#660005
2,47,282set_MS1334,16768341,17078216,282set_MS1334,#012ab8
2,47,282set_H99,16768341,17078216,282set_H99,#0174b9
2,47,282set_CM7,16768341,17078216,282set_CM7,#853400
2,47,282set_B57,16768341,17078216,282set_B57,#01609b
2,47,SX-6-7,16768341,17078216,SX-6-7,#0146df
2,47,PHK93,16768341,17078216,PHK93,#cd3900
2,47,LIBC4,16768341,17078216,LIBC4,#0170c2
2,47,LH39,16768341,17078216,LH39,#376f00
2,47,B68,16768341,17078216,PHG39,#301855
2,47,PHG39,16768341,17078216,PHG39,#301855
2,47,PHK35,16768341,17078216,PHG39,#301855
2,47,PHPR5,16768341,17078216,PHG39,#301855
2,47,PHT55,16768341,17078216,PHG39,#301855
2,47,PHW52,16768341,17078216,PHG39,#301855
2,47,282set_B64,16768341,17078216,PHG39,#301855
2,47,282set_H49,16768341,17078216,282set_Wf9,#630039
2,47,BCC03,16768341,17078216,282set_Wf9,#630039
2,47,PHW43,16768341,17078216,282set_Wf9,#630039
2,47,PHW79,16768341,17078216,282set_Wf9,#630039
2,47,282set_Va17,16768341,17078216,282set_Wf9,#630039
2,47,282set_Wf9,16768341,17078216,282set_Wf9,#630039
2,47,A554,16768341,17078216,282set_Wf9,#630039
2,47,282set_Va59,16768341,17078216,282set_C103,#535421
2,47,5707,16768341,17078216,282set_C103,#535421
2,47,J8606,16768341,17078216,282set_C103,#535421
2,47,282set_C103,16768341,17078216,282set_C103,#535421
2,47,282set_C123,16768341,17078216,282set_C103,#535421
2,47,282set_B164,16768341,17078216,282set_B164,#a10025
2,47,78371A,16768341,17078216,282set_B164,#a10025
2,47,MBST,16768341,17078216,282set_B164,#a10025
2,47,MDF-13D,16768341,17078216,282set_B164,#a10025
2,47,PHR58,16768341,17078216,282set_B164,#a10025
2,47,PHP85,16768341,17078216,B47,#3d3e06
2,47,B47,16768341,17078216,B47,#3d3e06
2,47,PHBA6,16768341,17078216,B47,#3d3e06
2,47,PHG47,16768341,17078216,B47,#3d3e06
2,47,PHR30,16768341,17078216,B47,#3d3e06
2,47,Oh7B,16768341,17078216,OH7,#ff6c20
2,47,4676A,16768341,17078216,OH7,#ff6c20
2,47,OH7,16768341,17078216,OH7,#ff6c20
2,47,H84,16768341,17078216,H84,#005093
2,47,PHN73,16768341,17078216,H84,#005093
2,47,PHWG5,16768341,17078216,H84,#005093
2,48,B73,17078220,17680538,B73,#520dc0
2,48,764,17078220,17680538,B73,#520dc0
2,48,78004,17078220,17680538,B73,#520dc0
2,48,78010,17078220,17680538,B73,#520dc0
2,48,4N506,17078220,17680538,B73,#520dc0
2,48,78002A,17078220,17680538,B73,#520dc0
2,48,87916W,17078220,17680538,B73,#520dc0
2,48,B09,17078220,17680538,B73,#520dc0
2,48,B14,17078220,17680538,B73,#520dc0
2,48,DJ7,17078220,17680538,B73,#520dc0
2,48,F42,17078220,17680538,B73,#520dc0
2,48,FAPW,17078220,17680538,B73,#520dc0
2,48,FBHJ,17078220,17680538,B73,#520dc0
2,48,IBB14,17078220,17680538,B73,#520dc0
2,48,LH119,17078220,17680538,B73,#520dc0
2,48,LH132,17078220,17680538,B73,#520dc0
2,48,LH143,17078220,17680538,B73,#520dc0
2,48,LH145,17078220,17680538,B73,#520dc0
2,48,LH190,17078220,17680538,B73,#520dc0
2,48,LH192,17078220,17680538,B73,#520dc0
2,48,LH193,17078220,17680538,B73,#520dc0
2,48,LH194,17078220,17680538,B73,#520dc0
2,48,LH196,17078220,17680538,B73,#520dc0
2,48,LH202,17078220,17680538,B73,#520dc0
2,48,LH205,17078220,17680538,B73,#520dc0
2,48,LH208,17078220,17680538,B73,#520dc0
2,48,LH220Ht,17078220,17680538,B73,#520dc0
2,48,LH74,17078220,17680538,B73,#520dc0
2,48,LP5,17078220,17680538,B73,#520dc0
2,48,NS701,17078220,17680538,B73,#520dc0
2,48,PB80,17078220,17680538,B73,#520dc0
2,48,PHG71,17078220,17680538,B73,#520dc0
2,48,PHW51,17078220,17680538,B73,#520dc0
2,48,S8324,17078220,17680538,B73,#520dc0
2,48,W8555,17078220,17680538,B73,#520dc0
2,48,282set_A634,17078220,17680538,B73,#520dc0
2,48,282set_A635,17078220,17680538,B73,#520dc0
2,48,282set_A641,17078220,17680538,B73,#520dc0
2,48,282set_B14A,17078220,17680538,B73,#520dc0
2,48,282set_B84,17078220,17680538,B73,#520dc0
2,48,A632,17078220,17680538,B73,#520dc0
2,48,B68,17078220,17680538,B73,#520dc0
2,48,CM105,17078220,17680538,B73,#520dc0
2,48,282set_MS1334,17078220,17680538,282set_Mt42,#660005
2,48,PHK93,17078220,17680538,282set_Mt42,#660005
2,48,282set_Mt42,17078220,17680538,282set_Mt42,#660005
2,48,282set_C123,17078220,17680538,282set_C103,#535421
2,48,LH149,17078220,17680538,282set_C103,#535421
2,48,282set_C103,17078220,17680538,282set_C103,#535421
2,48,207,17078220,17680538,207,#01aeef
2,48,1538,17078220,17680538,207,#01aeef
2,48,5707,17078220,17680538,207,#01aeef
2,48,29MIBZ2,17078220,17680538,207,#01aeef
2,48,3IBZ2,17078220,17680538,207,#01aeef
